source_data	related_parsed_name	parsed_names	cleaned_names	cleaned_index_name_of_empty_result
Jansen JT; Excursie NBV	Excursie NBV	parsed:J.T. Jansen<SEP>Excursie NBV	cleaned:J.T. Jansen<SEP>	cleaned_0index:1
Jansen JT; Excursie Nederlands Botanische Vereniging	Excursie Nederlands Botanische Vereniging	parsed:J.T. Jansen<SEP>Excursie Nederlands Botanische Vereniging	cleaned:J.T. Jansen<SEP>	cleaned_0index:1
Jansen JT; Excursion de la SIGMA	Excursion de la SIGMA	parsed:J.T. Jansen<SEP>Excursion de la SIGMA	cleaned:J.T. Jansen<SEP>	cleaned_0index:1
Jansen JT; Feekes; Werff van der	Werff van der	parsed:J.T. Jansen<SEP>Feekes<SEP>Werff van der	cleaned:J.T. Jansen<SEP>Feekes<SEP>	cleaned_0index:2
Jansen JT; Florschütz PA; Kloos Jr AW; Kern JH				cleaned_0index:0
Jansen JT; Goethart JWC; Kloos Jr AW				cleaned_0index:0
Jansen JT; Henrard JT; Kloos Jr AW				cleaned_0index:0
Jansen JT; Jansen P; Kloos Jr AW				cleaned_0index:0
Jansen JT; Jansen P; Kloos Jr AW; Reichgelt TJ				cleaned_0index:0
Jansen JT; Jong de; Kloos	Jong de	parsed:J.T. Jansen<SEP>Jong de<SEP>Kloos	cleaned:J.T. Jansen<SEP><SEP>Kloos	cleaned_0index:1
Jansen JT; Jongh AG de; Kloos	Jongh AG de	parsed:J.T. Jansen<SEP>Jongh AG de<SEP>Kloos	cleaned:J.T. Jansen<SEP><SEP>Kloos	cleaned_0index:1
Jansen JT; Kern JH; Kloos Jr AW				cleaned_0index:0
Jansen JT; Kern JH; Kloos Jr AW; Kloos Jr AW				cleaned_0index:0
Jansen JT; Kern JH; Kloos Jr AW; Reichgelt TJ				cleaned_0index:0
Jansen JT; Kloos Jr AW				cleaned_0index:0
Jansen JT; Kloos Jr AW; Boer A; Feekes				cleaned_0index:0
Jansen JT; Kloos Jr AW; Gorter A				cleaned_0index:0
Jansen JT; Kloos Jr AW; Gorter A; Jongh Jr SE de				cleaned_0index:0
Jansen JT; Kloos Jr AW; Henrard JT				cleaned_0index:0
Jansen JT; Kloos Jr AW; Henrard JT; Sipkes C				cleaned_0index:0
Jansen JT; Kloos Jr AW; JK; Th.R;				cleaned_0index:0
Jansen JT; Kloos Jr AW; Jansen P				cleaned_0index:0
Jansen JT; Kloos Jr AW; Jong de; Gorter A				cleaned_0index:0
Jansen JT; Kloos Jr AW; Jongh AG de; Gorter A				cleaned_0index:0
Jansen JT; Kloos Jr AW; Kern JH				cleaned_0index:0
Jansen JT; Kloos Jr AW; Kern JH; Gorter A				cleaned_0index:0
Jansen JT; Kloos Jr AW; Kern JH; Reichgelt TJ				cleaned_0index:0
Jansen JT; Kloos Jr AW; Kruseman G				cleaned_0index:0
Jansen JT; Kloos Jr AW; Reichgelt B; Reichgelt TJ				cleaned_0index:0
Jansen JT; Kloos Jr AW; Reichgelt TJ				cleaned_0index:0
Jansen JT; Kloos Jr AW; Reichgelt TJ; Reichgelt B				cleaned_0index:0
Jansen JT; Kloos Jr AW; Sloff JG				cleaned_0index:0
Jansen JT; Kloos Jr AW; Sloff JG; Soest van				cleaned_0index:0
Jansen JT; Kloos Jr AW; Soest JL van				cleaned_0index:0
Jansen JT; Kloos Jr AW; Swart				cleaned_0index:0
Jansen JT; Kloot H van der	Kloot H van der	parsed:J.T. Jansen<SEP>Kloot H van der	cleaned:J.T. Jansen<SEP>	cleaned_0index:1
Jansen JT; Kloot H van der; Kern JH; Reichgelt TJ	Kloot H van der	parsed:J.T. Jansen<SEP>Kloot H van der<SEP>J.H. Kern<SEP>T.J. Reichgelt	cleaned:J.T. Jansen<SEP><SEP>J.H. Kern<SEP>T.J. Reichgelt	cleaned_0index:1
Jansen JT; Kloot H van der; Reichgelt B; Reichgelt TJ	Kloot H van der	parsed:J.T. Jansen<SEP>Kloot H van der<SEP>B. Reichgelt<SEP>T.J. Reichgelt	cleaned:J.T. Jansen<SEP><SEP>B. Reichgelt<SEP>T.J. Reichgelt	cleaned_0index:1
Jansen JT; Kloot H van der; Vermeulen P	Kloot H van der	parsed:J.T. Jansen<SEP>Kloot H van der<SEP>P. Vermeulen	cleaned:J.T. Jansen<SEP><SEP>P. Vermeulen	cleaned_0index:1
Jansen JT; Kloot WG van der	Kloot WG van der	parsed:J.T. Jansen<SEP>Kloot WG van der	cleaned:J.T. Jansen<SEP>	cleaned_0index:1
Jansen JT; Kloot WG van der; Kern JH	Kloot WG van der	parsed:J.T. Jansen<SEP>Kloot WG van der<SEP>J.H. Kern	cleaned:J.T. Jansen<SEP><SEP>J.H. Kern	cleaned_0index:1
Jansen JT; Kloot WG van der; Kern JH; Reichgelt B	Kloot WG van der	parsed:J.T. Jansen<SEP>Kloot WG van der<SEP>J.H. Kern<SEP>B. Reichgelt	cleaned:J.T. Jansen<SEP><SEP>J.H. Kern<SEP>B. Reichgelt	cleaned_0index:1
Jansen JT; Kloot WG van der; Kern JH; Reichgelt TJ	Kloot WG van der	parsed:J.T. Jansen<SEP>Kloot WG van der<SEP>J.H. Kern<SEP>T.J. Reichgelt	cleaned:J.T. Jansen<SEP><SEP>J.H. Kern<SEP>T.J. Reichgelt	cleaned_0index:1
Jansen JT; Kloot WG van der; Reichgelt B; Reichgelt TJ	Kloot WG van der	parsed:J.T. Jansen<SEP>Kloot WG van der<SEP>B. Reichgelt<SEP>T.J. Reichgelt	cleaned:J.T. Jansen<SEP><SEP>B. Reichgelt<SEP>T.J. Reichgelt	cleaned_0index:1
Jansen JT; Kloot WG van der; Reichgelt TJ; Reichgelt B	Kloot WG van der	parsed:J.T. Jansen<SEP>Kloot WG van der<SEP>T.J. Reichgelt<SEP>B. Reichgelt	cleaned:J.T. Jansen<SEP><SEP>T.J. Reichgelt<SEP>B. Reichgelt	cleaned_0index:1
Jansen JT; Leeuw WC de; Soest JL van	Leeuw WC de	parsed:J.T. van Jansen<SEP>Leeuw WC de<SEP>J.L. Soest	cleaned:J.T. van Jansen<SEP><SEP>J.L. Soest	cleaned_0index:1
Jansen JT; Mennema J; Ooststroom SJ van; Soest JL van	Ooststroom SJ van	parsed:J.T. van Jansen<SEP>J. Mennema<SEP>Ooststroom SJ van<SEP>J.L. Soest	cleaned:J.T. van Jansen<SEP>J. Mennema<SEP><SEP>J.L. Soest	cleaned_0index:2
Jansen JT; Pinkster excursie	Pinkster excursie	parsed:J.T. Jansen<SEP>Pinkster excursie	cleaned:J.T. Jansen<SEP>	cleaned_0index:1
Jansen JT; Plantenkaartjesexcursie	Plantenkaartjesexcursie	parsed:J.T. Jansen<SEP>Plantenkaartjesexcursie	cleaned:J.T. Jansen<SEP>	cleaned_0index:1
Jansen JT; Ploeg DTE van der	Ploeg DTE van der	parsed:J.T. Jansen<SEP>Ploeg DTE van der	cleaned:J.T. Jansen<SEP>	cleaned_0index:1
Jansen JT; Reichgelt TJ; Kloos Jr AW				cleaned_0index:0
Jansen JT; Sloff JG; Kloot H van der	Kloot H van der	parsed:J.T. Jansen<SEP>J.G. Sloff<SEP>Kloot H van der	cleaned:J.T. Jansen<SEP>J.G. Sloff<SEP>	cleaned_0index:2
Jansen JT; Unreadable	Unreadable	parsed:J.T. Jansen<SEP>Unreadable	cleaned:J.T. Jansen<SEP>	cleaned_0index:1
Jansen JT; Wachter WH; Kloos Jr AW; Henrard JT				cleaned_0index:0
Jansen JT; Wever FCA De	Wever FCA De	parsed:J.T. Jansen<SEP>Wever FCA De	cleaned:J.T. Jansen<SEP>	cleaned_0index:1
Jansen MC; Kruseman G; Leeuw WC de; Westenberg J	Leeuw WC de	parsed:M.C. Jansen<SEP>G. Kruseman<SEP>Leeuw WC de<SEP>J. Westenberg	cleaned:M.C. Jansen<SEP>G. Kruseman<SEP><SEP>J. Westenberg	cleaned_0index:2
Jansen MT; Beek A van de	Beek A van	parsed:M.T. Jansen<SEP>Beek A van	cleaned:M.T. Jansen<SEP>	cleaned_0index:1
Jansen MT; Franke D; Ploeg DTE van der	Ploeg DTE van der	parsed:M.T. Jansen<SEP>D. Franke<SEP>Ploeg DTE van der	cleaned:M.T. Jansen<SEP>D. Franke<SEP>	cleaned_0index:2
Jansen MT; Herb Ploeg DTE van der	Herb Ploeg DTE van der	parsed:M.T. Jansen<SEP>Herb Ploeg DTE van der	cleaned:M.T. Jansen<SEP>	cleaned_0index:1
Jansen MT; Jongh Jr SE de				cleaned_0index:0
Jansen MT; Kleuver AJ de; Ploeg DTE van der	Kleuver AJ de	parsed:M.T. Jansen<SEP>Kleuver AJ de<SEP>Ploeg DTE van der	cleaned:M.T. Jansen<SEP><SEP>	cleaned_0index:1
Jansen MT; Kleuver AJ de; Ploeg DTE van der	Ploeg DTE van der	parsed:M.T. Jansen<SEP>Kleuver AJ de<SEP>Ploeg DTE van der	cleaned:M.T. Jansen<SEP><SEP>	cleaned_0index:2
Jansen MT; Kleuver JAE de; Ploeg DTE van der	Kleuver JAE de	parsed:M.T. Jansen<SEP>Kleuver JAE de<SEP>Ploeg DTE van der	cleaned:M.T. Jansen<SEP><SEP>	cleaned_0index:1
Jansen MT; Kleuver JAE de; Ploeg DTE van der	Ploeg DTE van der	parsed:M.T. Jansen<SEP>Kleuver JAE de<SEP>Ploeg DTE van der	cleaned:M.T. Jansen<SEP><SEP>	cleaned_0index:2
Jansen MT; Kleuver JAE de; Wilde A de	Kleuver JAE de	parsed:M.T. Jansen<SEP>Kleuver JAE de<SEP>A. Wilde	cleaned:M.T. Jansen<SEP><SEP>A. Wilde	cleaned_0index:1
Jansen MT; Kleuver JAE de; Wilde AG de	Kleuver JAE de	parsed:M.T. Jansen<SEP>Kleuver JAE de<SEP>A.G. Wilde	cleaned:M.T. Jansen<SEP><SEP>A.G. Wilde	cleaned_0index:1
Jansen MT; Mennema J; Ooststroom SJ van; Soest JL van	Ooststroom SJ van	parsed:M.T. van Jansen<SEP>J. Mennema<SEP>Ooststroom SJ van<SEP>J.L. Soest	cleaned:M.T. van Jansen<SEP>J. Mennema<SEP><SEP>J.L. Soest	cleaned_0index:2
Jansen MT; Muller FM; Ploeg DTE van der	Ploeg DTE van der	parsed:M.T. Jansen<SEP>F.M. Muller<SEP>Ploeg DTE van der	cleaned:M.T. Jansen<SEP>F.M. Muller<SEP>	cleaned_0index:2
Jansen MT; Nijs L de; Ploeg DTE van der	Nijs L de	parsed:M.T. Jansen<SEP>Nijs L de<SEP>Ploeg DTE van der	cleaned:M.T. Jansen<SEP><SEP>	cleaned_0index:1
Jansen MT; Nijs L de; Ploeg DTE van der	Ploeg DTE van der	parsed:M.T. Jansen<SEP>Nijs L de<SEP>Ploeg DTE van der	cleaned:M.T. Jansen<SEP><SEP>	cleaned_0index:2
Jansen MT; Noordam D; Ploeg DTE van der	Ploeg DTE van der	parsed:M.T. Jansen<SEP>D. Noordam<SEP>Ploeg DTE van der	cleaned:M.T. Jansen<SEP>D. Noordam<SEP>	cleaned_0index:2
Jansen MT; Ooststroom SJ van; Reichgelt TJ	Ooststroom SJ van	parsed:M.T. Jansen<SEP>Ooststroom SJ van<SEP>T.J. Reichgelt	cleaned:M.T. Jansen<SEP><SEP>T.J. Reichgelt	cleaned_0index:1
Jansen MT; Ooststroom SJ van; Reichgelt TJ; Ploeg DTE van der	Ooststroom SJ van	parsed:M.T. Jansen<SEP>Ooststroom SJ van<SEP>T.J. Reichgelt<SEP>Ploeg DTE van der	cleaned:M.T. Jansen<SEP><SEP>T.J. Reichgelt<SEP>	cleaned_0index:1
Jansen MT; Ooststroom SJ van; Reichgelt TJ; Ploeg DTE van der	Ploeg DTE van der	parsed:M.T. Jansen<SEP>Ooststroom SJ van<SEP>T.J. Reichgelt<SEP>Ploeg DTE van der	cleaned:M.T. Jansen<SEP><SEP>T.J. Reichgelt<SEP>	cleaned_0index:3
Jansen MT; Ploeg DTE van der	Ploeg DTE van der	parsed:M.T. Jansen<SEP>Ploeg DTE van der	cleaned:M.T. Jansen<SEP>	cleaned_0index:1
Jansen MT; Ploeg DTE van der; Muller FM	Ploeg DTE van der	parsed:M.T. Jansen<SEP>Ploeg DTE van der<SEP>F.M. Muller	cleaned:M.T. Jansen<SEP><SEP>F.M. Muller	cleaned_0index:1
Jansen MT; Ploeg DTE van der; Nijs L de	Ploeg DTE van der	parsed:M.T. Jansen<SEP>Ploeg DTE van der<SEP>L. Nijs	cleaned:M.T. Jansen<SEP><SEP>L. Nijs	cleaned_0index:1
Jansen MT; Ploeg JD van der	Ploeg JD van der	parsed:M.T. Jansen<SEP>Ploeg JD van der	cleaned:M.T. Jansen<SEP>	cleaned_0index:1
Jansen MT; Reest P van de; Jongepier JW	Reest P van de	parsed:M.T. Jansen<SEP>Reest P van de<SEP>J.W. Jongepier	cleaned:M.T. Jansen<SEP><SEP>J.W. Jongepier	cleaned_0index:1
Jansen MT; Unreadable	Unreadable	parsed:M.T. Jansen<SEP>Unreadable	cleaned:M.T. Jansen<SEP>	cleaned_0index:1
Jansen P; Excursie	Excursie	parsed:P. Jansen<SEP>Excursie	cleaned:P. Jansen<SEP>	cleaned_0index:1
Jansen P; Excursie KNBV	Excursie KNBV	parsed:P. Jansen<SEP>Excursie KNBV	cleaned:P. Jansen<SEP>	cleaned_0index:1
Jansen P; Excursie NBV	Excursie NBV	parsed:P. Jansen<SEP>Excursie NBV	cleaned:P. Jansen<SEP>	cleaned_0index:1
Jansen P; Excursie Nederlands Botanische Vereniging	Excursie Nederlands Botanische Vereniging	parsed:P. Jansen<SEP>Excursie Nederlands Botanische Vereniging	cleaned:P. Jansen<SEP>	cleaned_0index:1
Jansen P; Excursie der Zuiderzeecommissie	Excursie der Zuiderzeecommissie	parsed:P. Jansen<SEP>Excursie der Zuiderzeecommissie	cleaned:P. Jansen<SEP>	cleaned_0index:1
Jansen P; Excursion de la SIGMA	Excursion de la SIGMA	parsed:P. Jansen<SEP>Excursion de la SIGMA	cleaned:P. Jansen<SEP>	cleaned_0index:1
Jansen P; Feekes W; Werff A van der	Werff A van der	parsed:P. Jansen<SEP>W. Feekes<SEP>Werff A van der	cleaned:P. Jansen<SEP>W. Feekes<SEP>	cleaned_0index:2
Jansen P; Feekes; Werff van der	Werff van der	parsed:P. Jansen<SEP>Feekes<SEP>Werff van der	cleaned:P. Jansen<SEP>Feekes<SEP>	cleaned_0index:2
Jansen P; Gorter A; Jongh Jr SE de; Kloos Jr AW				cleaned_0index:0
Jansen P; Henrard JT; Kloos Jr AW				cleaned_0index:0
Jansen P; Henrard JT; Kloos Jr AW; Sipkes C				cleaned_0index:0
Jansen P; Henrard JT; Kloos Jr AW; Verstraeten				cleaned_0index:0
Jansen P; Henrard JT; Kloos Jr AW; Wachter WH				cleaned_0index:0
Jansen P; Jansen JT; Kloos Jr AW; Reichgelt TJ				cleaned_0index:0
Jansen P; Jansen MT; Kloos Jr AW; Verstraete B				cleaned_0index:0
Jansen P; Jong G de; Kruseman G	Jong G de	parsed:P. Jansen<SEP>Jong G de<SEP>G. Kruseman	cleaned:P. Jansen<SEP><SEP>G. Kruseman	cleaned_0index:1
Jansen P; Jong de; Gorter A; Kloos Jr AW				cleaned_0index:0
Jansen P; Jong de; Gorter J; Kloos Jr AW				cleaned_0index:0
Jansen P; Jong de; Kloos	Jong de	parsed:P. Jansen<SEP>Jong de<SEP>Kloos	cleaned:P. Jansen<SEP><SEP>Kloos	cleaned_0index:1
Jansen P; Jong de; Kloos Jr AW				cleaned_0index:0
Jansen P; Jong de; Kruseman	Jong de	parsed:P. Jansen<SEP>Jong de<SEP>Kruseman	cleaned:P. Jansen<SEP><SEP>Kruseman	cleaned_0index:1
Jansen P; Jong de; Kruseman G	Jong de	parsed:P. Jansen<SEP>Jong de<SEP>G. Kruseman	cleaned:P. Jansen<SEP><SEP>G. Kruseman	cleaned_0index:1
Jansen P; Jong de; Kruseman M	Jong de	parsed:P. Jansen<SEP>Jong de<SEP>M. Kruseman	cleaned:P. Jansen<SEP><SEP>M. Kruseman	cleaned_0index:1
Jansen P; Jongh Jr SE de				cleaned_0index:0
Jansen P; Jongh Jr SE de; Gorter A; Kloos Jr AW				cleaned_0index:0
Jansen P; Jongh Jr SE de; Kern JH				cleaned_0index:0
Jansen P; Jongh Jr SE de; Kloos Jr AW				cleaned_0index:0
Jansen P; Jongh Jr SE de; Kruseman G				cleaned_0index:0
Jansen P; Kern JH; Kloos Jr AW; Reichgelt TJ				cleaned_0index:0
Jansen P; Kloos Jr AW				cleaned_0index:0
Jansen P; Kloos Jr AW; Gorter A; Jongh Jr SE de				cleaned_0index:0
Jansen P; Kloos Jr AW; Henrard JT; Sipkes C				cleaned_0index:0
Jansen P; Kloos Jr AW; Henrard JT; Verstraeten				cleaned_0index:0
Jansen P; Kloos Jr AW; Hermans L				cleaned_0index:0
Jansen P; Kloos Jr AW; Jansen JT; Reichgelt TJ				cleaned_0index:0
Jansen P; Kloos Jr AW; Jong G de; Gorter A				cleaned_0index:0
Jansen P; Kloos Jr AW; Jongh Jr SE de				cleaned_0index:0
Jansen P; Kloos Jr AW; Jongh Jr SE de; Gorter A				cleaned_0index:0
Jansen P; Kloos Jr AW; Kruseman				cleaned_0index:0
Jansen P; Kloos Jr AW; Kruseman G				cleaned_0index:0
Jansen P; Kloos Jr AW; Kruseman J				cleaned_0index:0
Jansen P; Kloos Jr AW; Reichgelt TJ				cleaned_0index:0
Jansen P; Kloos Jr AW; Sloff JG				cleaned_0index:0
Jansen P; Kloos Jr AW; Swart JJ				cleaned_0index:0
Jansen P; Kloos Jr AW; Swart JJ; Wachter WH				cleaned_0index:0
Jansen P; Kloos Jr AW; Swart P				cleaned_0index:0
Jansen P; Kloos Jr AW; Wachter WH				cleaned_0index:0
Jansen P; Kloos Jr AW; Wachter WH; Vollenhove				cleaned_0index:0
Jansen P; Koopmans AN; Soest JL van; Westenberg J	Soest JL van	parsed:P. Jansen<SEP>A.N. Koopmans<SEP>Soest JL van<SEP>J. Westenberg	cleaned:P. Jansen<SEP>A.N. Koopmans<SEP><SEP>J. Westenberg	cleaned_0index:2
Jansen P; Kruseman G; Jongh Jr SE de				cleaned_0index:0
Jansen P; Leeuw WC de; Graaf A de	Leeuw WC de	parsed:P. Jansen<SEP>Leeuw WC de<SEP>A. Graaf	cleaned:P. Jansen<SEP><SEP>A. Graaf	cleaned_0index:1
Jansen P; Leeuw WC de; Graaf de	Leeuw WC de	parsed:P. Jansen<SEP>Leeuw WC de<SEP>Graaf	cleaned:P. Jansen<SEP><SEP>Graaf	cleaned_0index:1
Jansen P; Leeuw WC de; Soest JL van	Leeuw WC de	parsed:P. van Jansen<SEP>Leeuw WC de<SEP>J.L. Soest	cleaned:P. van Jansen<SEP><SEP>J.L. Soest	cleaned_0index:1
Jansen P; Leeuw de; Graaf de	Leeuw de	parsed:P. Jansen<SEP>Leeuw de<SEP>Graaf	cleaned:P. Jansen<SEP><SEP>Graaf	cleaned_0index:1
Jansen P; Leeuw de; Soest JL van	Leeuw de	parsed:P. van Jansen<SEP>Leeuw de<SEP>J.L. Soest	cleaned:P. van Jansen<SEP><SEP>J.L. Soest	cleaned_0index:1
Jansen P; Noordam D; Ploeg DTE van der	Ploeg DTE van der	parsed:P. Jansen<SEP>D. Noordam<SEP>Ploeg DTE van der	cleaned:P. Jansen<SEP>D. Noordam<SEP>	cleaned_0index:2
Jansen P; Pinkster excursie	Pinkster excursie	parsed:P. Jansen<SEP>Pinkster excursie	cleaned:P. Jansen<SEP>	cleaned_0index:1
Jansen P; Ploeg DTE van der	Ploeg DTE van der	parsed:P. Jansen<SEP>Ploeg DTE van der	cleaned:P. Jansen<SEP>	cleaned_0index:1
Jansen P; SIGMA Excursie	SIGMA Excursie	parsed:P. Jansen<SEP>SIGMA Excursie	cleaned:P. Jansen<SEP>	cleaned_0index:1
Jansen P; Siertsema LH; Swart JJ; Kloos Jr AW				cleaned_0index:0
Jansen P; Soest JL van; Kruyne AA	Soest JL van	parsed:P. Jansen<SEP>Soest JL van<SEP>A.A. Kruyne	cleaned:P. Jansen<SEP><SEP>A.A. Kruyne	cleaned_0index:1
Jansen P; Soest JL van; Leeuw WC de	Soest JL van	parsed:P. Jansen<SEP>Soest JL van<SEP>W.C. Leeuw	cleaned:P. Jansen<SEP><SEP>W.C. Leeuw	cleaned_0index:1
Jansen P; Soest JL van; Leeuw de	Soest JL van	parsed:P. Jansen<SEP>Soest JL van<SEP>Leeuw	cleaned:P. Jansen<SEP><SEP>Leeuw	cleaned_0index:1
Jansen P; Soest JL van; Wachter WH	Soest JL van	parsed:P. Jansen<SEP>Soest JL van<SEP>W.H. Wachter	cleaned:P. Jansen<SEP><SEP>W.H. Wachter	cleaned_0index:1
Jansen P; Swart JJ; Kloos Jr AW				cleaned_0index:0
Jansen P; Swart; Kloos Jr AW				cleaned_0index:0
Jansen P; Unreadable	Unreadable	parsed:P. Jansen<SEP>Unreadable	cleaned:P. Jansen<SEP>	cleaned_0index:1
Jansen P; Wachter WH; Henrard JT; Kloos Jr AW				cleaned_0index:0
Jansen P; Wachter WH; Henrard JT; Wever FCA De	Wever FCA De	parsed:P. Jansen<SEP>W.H. Wachter<SEP>J.T. Henrard<SEP>Wever FCA De	cleaned:P. Jansen<SEP>W.H. Wachter<SEP>J.T. Henrard<SEP>	cleaned_0index:3
Jansen P; Wachter WH; Jongh Jr SE de				cleaned_0index:0
Jansen P; Wachter WH; Kloos Jr AW				cleaned_0index:0
Jansen P; Wachter WH; Kloos Jr AW; Henrard JT				cleaned_0index:0
Jansen P; Wachter WH; Kloos Jr AW; Henrard JT; Kloos Jr AW				cleaned_0index:0
Jansen P; Wachter WH; Kloos Jr AW; Kern JH				cleaned_0index:0
Jansen P; Wachter WH; Kloos Jr AW; Swart JJ				cleaned_0index:0
Jansen P; Wachter; Jongh Jr SE de				cleaned_0index:0
Jansen P; Wachter; Kloos Jr AW				cleaned_0index:0
Jansen PCM; Koning J de; Nuvunga A	Koning J de	parsed:P.C.M. Jansen<SEP>Koning J de<SEP>A. Nuvunga	cleaned:P.C.M. Jansen<SEP><SEP>A. Nuvunga	cleaned_0index:1
Jansen PCM; Koning J de; Nuvunga A; Macuácua L	Koning J de	parsed:P.C.M. Jansen<SEP>Koning J de<SEP>A. Nuvunga<SEP>L. Macuácua	cleaned:P.C.M. Jansen<SEP><SEP>A. Nuvunga<SEP>L. Macuácua	cleaned_0index:1
Jansen PCM; Koning J de; Wijnands DO	Koning J de	parsed:P.C.M. Jansen<SEP>Koning J de<SEP>D.O. Wijnands	cleaned:P.C.M. Jansen<SEP><SEP>D.O. Wijnands	cleaned_0index:1
Jansen PCM; Koning J de; Wilde JJFE de	Koning J de	parsed:P.C.M. Jansen<SEP>Koning J de<SEP>Wilde JJFE	cleaned:P.C.M. Jansen<SEP><SEP>Wilde Jjfe	cleaned_0index:1
Jansen PCM; Koning J de; Zunguze D	Koning J de	parsed:P.C.M. Jansen<SEP>Koning J de<SEP>D. Zunguze	cleaned:P.C.M. Jansen<SEP><SEP>D. Zunguze	cleaned_0index:1
Jansen PCM; Wilde JJFE de; Koning J de	Wilde JJFE de	parsed:P.C.M. Jansen<SEP>Wilde JJFE de<SEP>J. Koning	cleaned:P.C.M. Jansen<SEP><SEP>J. Koning	cleaned_0index:1
Jansen PCM; Wit HCD de; Getachew Aweke	Wit HCD de	parsed:P.C.M. Jansen<SEP>Wit HCD de<SEP>Getachew Aweke	cleaned:P.C.M. Jansen<SEP><SEP>Getachew Aweke	cleaned_0index:1
Jansen-Jacobs MJ; Andel TR van; Balcázar MP; Poeketie A	Andel TR van	parsed:M.J. Jansen-Jacobs<SEP>Andel TR van<SEP>M.P. Balcázar<SEP>A. Poeketie	cleaned:M.J. Jansen-Jacobs<SEP><SEP>M.P. Balcázar<SEP>A. Poeketie	cleaned_0index:1
Jansen-Jacobs MJ; Berg CC; Setten AK van				cleaned_0index:0
Jansen-Jacobs MJ; Berg CC; Setten J van				cleaned_0index:0
Jansen-Jacobs MJ; Granville C de; Welle BJH ter	Granville C de	parsed:M.J. Jansen-Jacobs<SEP>Granville C de<SEP>B.J.H. Welle	cleaned:M.J. Jansen-Jacobs<SEP><SEP>B.J.H. Welle	cleaned_0index:1
Jansen-Jacobs MJ; Granville J-J de; Granville C de; Welle BJH ter	Granville J-J de	parsed:M.J. Jansen-Jacobs<SEP>Granville J-J de<SEP>Granville C de<SEP>B.J.H. Welle	cleaned:M.J. Jansen-Jacobs<SEP><SEP><SEP>B.J.H. Welle	cleaned_0index:1
Jansen-Jacobs MJ; Granville J-J de; Granville C de; Welle BJH ter	Granville C de	parsed:M.J. Jansen-Jacobs<SEP>Granville J-J de<SEP>Granville C de<SEP>B.J.H. Welle	cleaned:M.J. Jansen-Jacobs<SEP><SEP><SEP>B.J.H. Welle	cleaned_0index:2
Jansen-Jacobs MJ; Raghoenandan UPD; Gröger A; Bánki OS; Klooster CIEA van '				cleaned_0index:0
Jansen-Jacobs MJ; Welle BJH ter; Haripersaud PP; Muller O; Zee M van der	Zee M van der	parsed:M.J. Jansen-Jacobs<SEP>B.J.H. Welle<SEP>P.P. Haripersaud<SEP>O. Muller<SEP>Zee M van der	cleaned:M.J. Jansen-Jacobs<SEP>B.J.H. Welle<SEP>P.P. Haripersaud<SEP>O. Muller<SEP>	cleaned_0index:4
Jansen-Jacobs MJ; Welle BJH ter; Simmonds C; Jacobs-Brouwer A; James V; And				cleaned_0index:0
Jansen-Jacobs MJ; Welle BJH ter; Simmons CM; Jacobs-Brouwer A; James V; And				cleaned_0index:0
Jansen; Excursie KNBV	Excursie KNBV	parsed:Jansen<SEP>Excursie KNBV	cleaned:Jansen<SEP>	cleaned_0index:1
Jansen; Excursie Nederlands Botanische Vereniging	Excursie Nederlands Botanische Vereniging	parsed:Jansen<SEP>Excursie Nederlands Botanische Vereniging	cleaned:Jansen<SEP>	cleaned_0index:1
Jansen; Henrard JT; Kloos Jr AW; Sipkes C				cleaned_0index:0
Jansen; Henrard JT; Kloos Jr AW; Verstraete B				cleaned_0index:0
Jansen; Jong de; Kloos	Jong de	parsed:Jansen<SEP>Jong de<SEP>Kloos	cleaned:Jansen<SEP><SEP>Kloos	cleaned_0index:1
Jansen; Jongh AG de; Kloos Jr AW				cleaned_0index:0
Jansen; Kloos Jr AW				cleaned_0index:0
Jansen; Kloos Jr AW; Henrard JT				cleaned_0index:0
Jansen; Kloos Jr AW; Swart JJ				cleaned_0index:0
Jansen; Kloos; Jong de; Gorter	Jong de	parsed:Jansen<SEP>Kloos<SEP>Jong de<SEP>Gorter	cleaned:Jansen<SEP>Kloos<SEP><SEP>Gorter	cleaned_0index:2
Jansen; Kloot H van der; Vermeulen P	Kloot H van der	parsed:Jansen<SEP>Kloot H van der<SEP>P. Vermeulen	cleaned:Jansen<SEP><SEP>P. Vermeulen	cleaned_0index:1
Jansen; Koopmans; Soest van; Westenberg J	Soest van	parsed:Jansen<SEP>Koopmans<SEP>Soest van<SEP>J. Westenberg	cleaned:Jansen<SEP>Koopmans<SEP><SEP>J. Westenberg	cleaned_0index:2
Jansen; Leeuw de; Graaf de	Leeuw de	parsed:Jansen<SEP>Leeuw de<SEP>Graaf	cleaned:Jansen<SEP><SEP>Graaf	cleaned_0index:1
Jansen; Leeuw de; Soest JL van	Leeuw de	parsed:van Jansen<SEP>Leeuw de<SEP>J.L. Soest	cleaned:van Jansen<SEP><SEP>J.L. Soest	cleaned_0index:1
Jansen; Leeuw de; Soest van	Leeuw de	parsed:van Jansen<SEP>Leeuw de<SEP>Soest	cleaned:van Jansen<SEP><SEP>Soest	cleaned_0index:1
