source_data	related_parsed_name	parsed_names	cleaned_names	cleaned_index_name_of_empty_result
CW O ’ Brian				cleaned_0index:0
C. W. O ' Brien				cleaned_0index:0
C. W. O ' Brien				cleaned_0index:0
C. W. O'Brien & G. B.	G. B.	parsed:C.W. O'Brien<SEP>G. B.	cleaned:C.W. O'Brien<SEP>	cleaned_0index:1
' C. W. O ' Brien & X. Mengual				cleaned_0index:0
C. Wolfe and D. Marqua & Hopkins Collection	Hopkins Collection	parsed:C. Wolfe<SEP>D. Marqua<SEP>Hopkins Collection	cleaned:C. Wolfe<SEP>D. Marqua<SEP>	cleaned_0index:2
C. W. Smith & Hangay Collection	Hangay Collection	parsed:C.W. Smith<SEP>Hangay Collection	cleaned:C.W. Smith<SEP>	cleaned_0index:1
C. W. Smith & Hangay Collection	Hangay Collection	parsed:C.W. Smith<SEP>Hangay Collection	cleaned:C.W. Smith<SEP>	cleaned_0index:1
C. X. Perez. Host & The	The	parsed:C.X.Perez Host<SEP>The	cleaned:C. X. Perez Host<SEP>	cleaned_0index:1
Cypress & Southport-Fla. Hg.	Southport-Fla. Hg.	parsed:Cypress<SEP>Southport-Fla. Hg.	cleaned:Cypress<SEP>	cleaned_0index:1
Cyrillic & Russian	Russian	parsed:Cyrillic<SEP>Russian	cleaned:Cyrillic<SEP>	cleaned_0index:1
Cyrillic & Russian	Russian	parsed:Cyrillic<SEP>Russian	cleaned:Cyrillic<SEP>	cleaned_0index:1
Czech Biological Expedition & Hajek & M. Mikat	Czech Biological Expedition	parsed:Czech Biological Expedition<SEP>Hajek<SEP>M. Mikat	cleaned:<SEP>Hajek<SEP>M. Mikat	cleaned_0index:0
Czech Biological Expedition & J. Hajek & M. Mikat	Czech Biological Expedition	parsed:Czech Biological Expedition<SEP>J. Hajek<SEP>M. Mikat	cleaned:<SEP>J. Hajek<SEP>M. Mikat	cleaned_0index:0
Czech Republic	Czech Republic	parsed:Czech Republic		cleaned_0index:0
C. Z. Loughman & K. R. Loughman. Clay Co.	K. R. Loughman. Clay Co.	parsed:C.Z. Loughman<SEP>K. R. Loughman. Clay Co.	cleaned:C.Z. Loughman<SEP>	cleaned_0index:1
da Anta & Grigio & Jr. & Salicilato'				cleaned_0index:0
da Anta & Grigio & Jr. & Salicilato'				cleaned_0index:0
da Barra & Equipe Biota	Equipe Biota	parsed:da Barra<SEP>Equipe Biota	cleaned:da Barra<SEP>	cleaned_0index:1
da Cicuta & Equipe Biota	Equipe Biota	parsed:da Cicuta<SEP>Equipe Biota	cleaned:da Cicuta<SEP>	cleaned_0index:1
Dade County, S & Point & Light Company	Light Company	parsed:S. Dade County<SEP>Point<SEP>Light Company	cleaned:S. Dade County<SEP>Point<SEP>	cleaned_0index:2
D. A. Doolan & D. A. Doolan Collection	D. A. Doolan Collection	parsed:D.A. Doolan<SEP>D. A. Doolan Collection	cleaned:D.A. Doolan<SEP>	cleaned_0index:1
D. A. Doolan & D. A. Doolan Collection	D. A. Doolan Collection	parsed:D.A. Doolan<SEP>D. A. Doolan Collection	cleaned:D.A. Doolan<SEP>	cleaned_0index:1
D. A. Doolan & D. A. Doolan Collection	D. A. Doolan Collection	parsed:D.A. Doolan<SEP>D. A. Doolan Collection	cleaned:D.A. Doolan<SEP>	cleaned_0index:1
D. A. Doolan & D. A. Doolan Collection	D. A. Doolan Collection	parsed:D.A. Doolan<SEP>D. A. Doolan Collection	cleaned:D.A. Doolan<SEP>	cleaned_0index:1
D. A. Doolan & D. A. Doolan Collection	D. A. Doolan Collection	parsed:D.A. Doolan<SEP>D. A. Doolan Collection	cleaned:D.A. Doolan<SEP>	cleaned_0index:1
D. A. Doolan & D. A. Doolan Collection	D. A. Doolan Collection	parsed:D.A. Doolan<SEP>D. A. Doolan Collection	cleaned:D.A. Doolan<SEP>	cleaned_0index:1
D. A. Doolan & D. A. Doolan Collection	D. A. Doolan Collection	parsed:D.A. Doolan<SEP>D. A. Doolan Collection	cleaned:D.A. Doolan<SEP>	cleaned_0index:1
D. A. Doolan & D. A. Doolan Collection	D. A. Doolan Collection	parsed:D.A. Doolan<SEP>D. A. Doolan Collection	cleaned:D.A. Doolan<SEP>	cleaned_0index:1
D. A. Doolan & D. A. Doolan Collection	D. A. Doolan Collection	parsed:D.A. Doolan<SEP>D. A. Doolan Collection	cleaned:D.A. Doolan<SEP>	cleaned_0index:1
Daenische Peary-Land-Expedition	Daenische Peary-Land-Expedition	parsed:Daenische Peary-Land-Expedition		cleaned_0index:0
D, A. E. Sudan & D. J. Lewis	A. E D	parsed:A. E D<SEP>D.J. Lewis	cleaned:<SEP>D.J. Lewis	cleaned_0index:0
da Fartura & The	The	parsed:da Fartura<SEP>The	cleaned:da Fartura<SEP>	cleaned_0index:1
da Fenda & CaveRna da Fenda II				cleaned_0index:0
Daffliste Exp. & L. Sarsii				cleaned_0index:0
Dagny Johnson St. Pk. & J. Troubridge	Dagny Johnson St. Pk.	parsed:Dagny Johnson St. Pk.<SEP>J. Troubridge	cleaned:<SEP>J. Troubridge	cleaned_0index:0
Dai Junrong & No	No	parsed:Dai Junrong<SEP>No	cleaned:Dai Junrong<SEP>	cleaned_0index:1
Dairy Farm Nature Park	Dairy Farm Nature Park	parsed:Dairy Farm Nature Park		cleaned_0index:0
Daiwu & No	No	parsed:Daiwu<SEP>No	cleaned:Daiwu<SEP>	cleaned_0index:1
Dai Wu & No	No	parsed:Dai Wu<SEP>No	cleaned:Dai Wu<SEP>	cleaned_0index:1
Dajiexiang & Simao & Xicui Du	Xicui Du	parsed:Dajiexiang<SEP>Simao<SEP>Xicui Du	cleaned:Dajiexiang<SEP>Simao<SEP>	cleaned_0index:2
D. A. & J. T. Polhemus'				cleaned_0index:0
D. A. & J. T. Polhemus'				cleaned_0index:0
Dalaoling Natural Reserves & Hui Dong	Dalaoling Natural Reserves	parsed:Dalaoling Natural Reserves<SEP>Hui Dong	cleaned:<SEP>Hui Dong	cleaned_0index:0
Da Lat & K. Cerny & Volynkin & Coll. & V. Zinchenko & A. Korshun				cleaned_0index:0
Da Lat & Matti Hamalainen & Naturalis Biodiversity Center & Rijk	Naturalis Biodiversity Center	parsed:Da Lat<SEP>Matti Hamalainen<SEP>Naturalis Biodiversity Center<SEP>Rijk	cleaned:Da Lat<SEP>Matti Hamalainen<SEP><SEP>Rijk	cleaned_0index:2
Dal Col				cleaned_0index:0
DA & LD & TK & DM	DA	parsed:DA<SEP>LD<SEP>TK<SEP>DM	cleaned:<SEP>Ld<SEP>Tk<SEP>Dm	cleaned_0index:0
DA & LD & TK & DM	DA	parsed:DA<SEP>LD<SEP>TK<SEP>DM	cleaned:<SEP>Ld<SEP>Tk<SEP>Dm	cleaned_0index:0
DA & LD & TK & DM	DA	parsed:DA<SEP>LD<SEP>TK<SEP>DM	cleaned:<SEP>Ld<SEP>Tk<SEP>Dm	cleaned_0index:0
DA & LD & TK & DM	DA	parsed:DA<SEP>LD<SEP>TK<SEP>DM	cleaned:<SEP>Ld<SEP>Tk<SEP>Dm	cleaned_0index:0
DA & LD & TK & DM	DA	parsed:DA<SEP>LD<SEP>TK<SEP>DM	cleaned:<SEP>Ld<SEP>Tk<SEP>Dm	cleaned_0index:0
DA & LD & TK & DM	DA	parsed:DA<SEP>LD<SEP>TK<SEP>DM	cleaned:<SEP>Ld<SEP>Tk<SEP>Dm	cleaned_0index:0
Dallas Collection	Dallas Collection	parsed:Dallas Collection		cleaned_0index:0
Dallas Collection	Dallas Collection	parsed:Dallas Collection		cleaned_0index:0
Dall Is. & D. G. Hanna	Dall Is.	parsed:Dall Is.<SEP>D.G. Hanna	cleaned:<SEP>D.G. Hanna	cleaned_0index:0
Dall Is. & D. G. Hanna	Dall Is.	parsed:Dall Is.<SEP>D.G. Hanna	cleaned:<SEP>D.G. Hanna	cleaned_0index:0
Dall Is. & D. G. Hanna	Dall Is.	parsed:Dall Is.<SEP>D.G. Hanna	cleaned:<SEP>D.G. Hanna	cleaned_0index:0
Dall Is. & D. G. Hanna	Dall Is.	parsed:Dall Is.<SEP>D.G. Hanna	cleaned:<SEP>D.G. Hanna	cleaned_0index:0
Dall Is. & D. G. Hanna	Dall Is.	parsed:Dall Is.<SEP>D.G. Hanna	cleaned:<SEP>D.G. Hanna	cleaned_0index:0
da Mocidade & D. A. Bastos & J. Zuanon & P. M. M. Ito & S. R. Br	J. Zuanon	parsed:da Mocidade<SEP>D.A. Bastos<SEP>J. Zuanon<SEP>P.M.M. Ito<SEP>S.R. Br	cleaned:da Mocidade<SEP>D.A. Bastos<SEP><SEP>P.M.M. Ito<SEP>S.R. Br	cleaned_0index:2
da Mocidade & D. A. Bastos & J. Zuanon & P. M. M. Ito & S. R. Br	J. Zuanon	parsed:da Mocidade<SEP>D.A. Bastos<SEP>J. Zuanon<SEP>P.M.M. Ito<SEP>S.R. Br	cleaned:da Mocidade<SEP>D.A. Bastos<SEP><SEP>P.M.M. Ito<SEP>S.R. Br	cleaned_0index:2
Dampier L & RV Southern Surveyor	RV Southern Surveyor	parsed:L. Dampier<SEP>RV Southern Surveyor	cleaned:L. Dampier<SEP>	cleaned_0index:1
da Muricoca & G. Martinelli & E. Fernandez & G. B. Cosac & D. L.	D. L.	parsed:da Muricoca<SEP>G. Martinelli<SEP>E. Fernandez<SEP>G.B. Cosac<SEP>D. L.	cleaned:da Muricoca<SEP>G. Martinelli<SEP>E. Fernandez<SEP>G.B. Cosac<SEP>	cleaned_0index:4
Dana Expedition	Dana Expedition	parsed:Dana Expedition		cleaned_0index:0
Danbulla S. F. & Site No. & Storey & Faveri	Site No.	parsed:F. Danbulla S.<SEP>Site No.<SEP>Storey<SEP>Faveri	cleaned:F. Danbulla S.<SEP><SEP>Storey<SEP>Faveri	cleaned_0index:1
Dang Ngoc Van	Dang Ngoc Van	parsed:Dang Ngoc Van		cleaned_0index:0
Dang Ngoc Van	Dang Ngoc Van	parsed:Dang Ngoc Van		cleaned_0index:0
Dang Ngoc Van	Dang Ngoc Van	parsed:Dang Ngoc Van		cleaned_0index:0
Dang Ngoc Van	Dang Ngoc Van	parsed:Dang Ngoc Van		cleaned_0index:0
Dang Ngoc Van	Dang Ngoc Van	parsed:Dang Ngoc Van		cleaned_0index:0
Dang Ngoc Van	Dang Ngoc Van	parsed:Dang Ngoc Van		cleaned_0index:0
Dang Ngoc Van	Dang Ngoc Van	parsed:Dang Ngoc Van		cleaned_0index:0
Dangs District, N. & Western Ghats, S.	N. Dangs District	parsed:N. Dangs District<SEP>S. Western Ghats	cleaned:<SEP>S. Western Ghats	cleaned_0index:0
Dang Van An.	Dang Van An.	parsed:Dang Van An.		cleaned_0index:0
Dan & Hanon	Hanon	parsed:Dan<SEP>Hanon	cleaned:Dan<SEP>	cleaned_0index:1
Daniel Gaunitz	Daniel Gaunitz	parsed:Daniel Gaunitz		cleaned_0index:0
Daniel Gaunitz	Daniel Gaunitz	parsed:Daniel Gaunitz		cleaned_0index:0
Daniel Gaunitz	Daniel Gaunitz	parsed:Daniel Gaunitz		cleaned_0index:0
Daniel Gaunitz	Daniel Gaunitz	parsed:Daniel Gaunitz		cleaned_0index:0
Daniel Gaunitz	Daniel Gaunitz	parsed:Daniel Gaunitz		cleaned_0index:0
Daniel Gaunitz	Daniel Gaunitz	parsed:Daniel Gaunitz		cleaned_0index:0
Daniel Gaunitz	Daniel Gaunitz	parsed:Daniel Gaunitz		cleaned_0index:0
Daniels & Bullawa Ck. & Yeates & Reg	Bullawa Ck.	parsed:Daniels<SEP>Bullawa Ck.<SEP>Yeates<SEP>Reg	cleaned:Daniels<SEP><SEP>Yeates<SEP>Reg	cleaned_0index:1
Daniels & Burwell & Bluff Ra.	Bluff Ra.	parsed:Daniels<SEP>Burwell<SEP>Bluff Ra.	cleaned:Daniels<SEP>Burwell<SEP>	cleaned_0index:2
Daniels & Daniels Collection	Daniels Collection	parsed:Daniels<SEP>Daniels Collection	cleaned:Daniels<SEP>	cleaned_0index:1
Danilevsky & Genitalia & The & Peter Gyulai	The	parsed:Danilevsky<SEP>Genitalia<SEP>The<SEP>Peter Gyulai	cleaned:Danilevsky<SEP>Genitalia<SEP><SEP>Peter Gyulai	cleaned_0index:2
Danish Ingolf Expedition & Sta.	Danish Ingolf Expedition	parsed:Danish Ingolf Expedition<SEP>Sta	cleaned:<SEP>Sta	cleaned_0index:0
Danongadafu	Danongadafu	parsed:Danongadafu		cleaned_0index:0
Danongadafu	Danongadafu	parsed:Danongadafu		cleaned_0index:0
d'Antongil & de la Manonga & de la Rantabe & Sahajinja	de la Manonga	parsed:d'Antongil<SEP>de la Manonga<SEP>de la Rantabe<SEP>Sahajinja	cleaned:d'Antongil<SEP><SEP>De la Rantabe<SEP>Sahajinja	cleaned_0index:1
Danville & Insect Collection	Insect Collection	parsed:Danville<SEP>Insect Collection	cleaned:Danville<SEP>	cleaned_0index:1
Dao T. A. & Duong T. T. Le.	Duong T. T. Le.	parsed:A. Dao T.<SEP>Duong T. T. Le.	cleaned:A. Dao T.<SEP>	cleaned_0index:1
Dapanshan N. R. & Zhang Su-Jiong Leg'				cleaned_0index:0
D. A. & R. E. G	D. A.	parsed:D. A.<SEP>R. E. G	cleaned:<SEP>	cleaned_0index:0
D. A. & R. E. G	R. E. G	parsed:D. A.<SEP>R. E. G	cleaned:<SEP>	cleaned_0index:1
Daregaz, N & Tandoreh National Park & Bandak & Alipanah & Falsaf	Tandoreh National Park	parsed:N. Daregaz<SEP>Tandoreh National Park<SEP>Bandak<SEP>Alipanah<SEP>Falsaf	cleaned:N. Daregaz<SEP><SEP>Bandak<SEP>Alipanah<SEP>Falsaf	cleaned_0index:1
Daregaz, N & Tandoreh National Park & Chelmir & Alipanah & Falsa	Tandoreh National Park	parsed:N. Daregaz<SEP>Tandoreh National Park<SEP>Chelmir<SEP>Alipanah<SEP>Falsa	cleaned:N. Daregaz<SEP><SEP>Chelmir<SEP>Alipanah<SEP>Falsa	cleaned_0index:1
D. Arias. & No	No	parsed:D. Arias<SEP>No	cleaned:D. Arias<SEP>	cleaned_0index:1
D. A. Rider & E. C. & T. J. Riley	E. C.	parsed:D.A. Rider<SEP>E. C.<SEP>T.J. Riley	cleaned:D.A. Rider<SEP><SEP>T.J. Riley	cleaned_0index:1
DA Rider & JE Eger. D. A. Rider Collection	JE Eger. D. A. Rider Collection	parsed:D.A. Rider<SEP>JE Eger. D. A. Rider Collection	cleaned:D.A. Rider<SEP>	cleaned_0index:1
DA Rider & JE Eger. D. A. Rider Collection	JE Eger. D. A. Rider Collection	parsed:D.A. Rider<SEP>JE Eger. D. A. Rider Collection	cleaned:D.A. Rider<SEP>	cleaned_0index:1
Darjeeling. Dr. Lidderdale & Coll.				cleaned_0index:0
Darjeeling Sadar & Northeast & Systematics Lab	Systematics Lab	parsed:Darjeeling Sadar<SEP>Northeast<SEP>Systematics Lab	cleaned:Darjeeling Sadar<SEP>Northeast<SEP>	cleaned_0index:2
Darjiling & Euacanthus & Dist. & Distant's & Distant Coll. & Typ				cleaned_0index:0
darkendaltrax	darkendaltrax	parsed:darkendaltrax		cleaned_0index:0
Dark End Lumber & Camp	Dark End Lumber	parsed:Dark End Lumber<SEP>Camp	cleaned:<SEP>Camp	cleaned_0index:0
Darko D. Cotoras	Darko D. Cotoras	parsed:Darko D. Cotoras		cleaned_0index:0
Dartmouth R. Survey & Loc VB	Dartmouth R. Survey	parsed:Dartmouth R. Survey<SEP>V.B. Loc	cleaned:<SEP>V.B. Loc	cleaned_0index:0
das Almas & L. H. Roxo & F. F. Roxo & G. S. C. Silva & L. E. Och	L. E.	parsed:das Almas<SEP>L.H. Roxo<SEP>F.F. Roxo<SEP>G.S.C. Silva<SEP>L. E.	cleaned:Das Almas<SEP>L.H. Roxo<SEP>F.F. Roxo<SEP>G.S.C. Silva<SEP>	cleaned_0index:4
D. Ascanio. Host & Unidentified	Unidentified	parsed:D.Ascanio Host<SEP>Unidentified	cleaned:D. Ascanio Host<SEP>	cleaned_0index:1
das Mortes & Exp. Inst. Butanta & Depto. de Zoologia	Depto. de Zoologia	parsed:das Mortes<SEP>Inst Butanta<SEP>Depto. de Zoologia	cleaned:Das Mortes<SEP>Inst Butanta<SEP>	cleaned_0index:2
das Mortes & Exp. Inst. Butanta & Depto. de Zoologia	Depto. de Zoologia	parsed:das Mortes<SEP>Inst Butanta<SEP>Depto. de Zoologia	cleaned:Das Mortes<SEP>Inst Butanta<SEP>	cleaned_0index:2
das Pedras & Collection Pe. Buck	Collection Pe. Buck	parsed:das Pedras<SEP>Collection Pe. Buck	cleaned:Das Pedras<SEP>	cleaned_0index:1
das Piabas & de Contas & A. M. Zanata & P. Camelier & A. G. A. B	A. G. A. B	parsed:das Piabas<SEP>de Contas<SEP>A.M. Zanata<SEP>P. Camelier<SEP>A. G. A. B	cleaned:Das Piabas<SEP>de Contas<SEP>A.M. Zanata<SEP>P. Camelier<SEP>	cleaned_0index:4
Data	Data	parsed:Data		cleaned_0index:0
Database No	Database No	parsed:Database No		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No.	Database No.	parsed:Database No.		cleaned_0index:0
Database No. & Image	Database No.	parsed:Database No.<SEP>Image	cleaned:<SEP>Image	cleaned_0index:0
Database No. & Image	Database No.	parsed:Database No.<SEP>Image	cleaned:<SEP>Image	cleaned_0index:0
Database No. & Image	Database No.	parsed:Database No.<SEP>Image	cleaned:<SEP>Image	cleaned_0index:0
Database No. & Image	Database No.	parsed:Database No.<SEP>Image	cleaned:<SEP>Image	cleaned_0index:0
Database No. & Queensland	Database No.	parsed:Database No.<SEP>Queensland	cleaned:<SEP>Queensland	cleaned_0index:0
Databse No.	Databse No.	parsed:Databse No.		cleaned_0index:0
Data & F. H. Berry & National Marine Fishery Service's & Florida	Data	parsed:Data<SEP>F.H. Berry<SEP>National Marine Fishery Service's<SEP>Florida	cleaned:<SEP>F.H. Berry<SEP><SEP>Florida	cleaned_0index:0
Data & F. H. Berry & National Marine Fishery Service's & Florida	National Marine Fishery Service's	parsed:Data<SEP>F.H. Berry<SEP>National Marine Fishery Service's<SEP>Florida	cleaned:<SEP>F.H. Berry<SEP><SEP>Florida	cleaned_0index:2
Data & R. B. Martines & Trap	Data	parsed:Data<SEP>R.B. Martines<SEP>Trap	cleaned:<SEP>R.B. Martines<SEP>Trap	cleaned_0index:0
Dat Id. & B. Sirenko.	Dat Id.	parsed:Dat Id.<SEP>B. Sirenko	cleaned:<SEP>B. Sirenko	cleaned_0index:0
Datil N. Mex. Cont'l Divide & T. F. Winburn R. H. Painter Coll.	T. F. Winburn R. H. Painter	parsed:Datil N.Mex Cont'l Divide<SEP>T. F. Winburn R. H. Painter	cleaned:Datil N. Mex Cont'l Divide<SEP>	cleaned_0index:1
Da Ton & Coll. L. D. Khuat				cleaned_0index:0
Da Ton & Coll. Mai Phu Quy				cleaned_0index:0
Datong To. & F. S. Hu	Datong To.	parsed:Datong To.<SEP>F.S. Hu	cleaned:<SEP>F.S. Hu	cleaned_0index:0
Datong To. & F. S. Hu	Datong To.	parsed:Datong To.<SEP>F.S. Hu	cleaned:<SEP>F.S. Hu	cleaned_0index:0
David Kral & National Museum	National	parsed:David Kral<SEP>National	cleaned:David Kral<SEP>	cleaned_0index:1
Davis Armstrong Farms	Davis Armstrong Farms	parsed:Davis Armstrong Farms		cleaned_0index:0
Davis, D. R. & Wagner, D. L. & Estacion Biologia de la Selva	Estacion Biologia de la Selva	parsed:D.R. Davis<SEP>D.L. Wagner<SEP>Estacion Biologia de la Selva	cleaned:D.R. Davis<SEP>D.L. Wagner<SEP>	cleaned_0index:2
