source_data	related_parsed_name	parsed_names	cleaned_names	cleaned_index_name_of_empty_result
Archangeli in H. Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Archangeli in H. Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Archangeli F. Crépin<SEP>	cleaned_0index:1
Ardenne in Centre de Cartographie phytosociologique in A.Thill	Ardenne in Centre de Cartographie phytosociologique in A. Thill	parsed:Ardenne in Centre de Cartographie phytosociologique in A. Thill		cleaned_0index:0
Arid Lands Project Kenya 9,8	Arid Lands Project	parsed:Arid Lands Project		cleaned_0index:0
Aristidis Letourneux in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Aristidis Letourneux in F. Crépin<SEP>Herbarium Rosarum	cleaned:Aristidis Letourneux in F. Crépin<SEP>	cleaned_0index:1
Armand Collet, Nature & Avenir	Nature	parsed:Armand Collet<SEP>Nature<SEP>Avenir	cleaned:Armand Collet<SEP><SEP>Avenir	cleaned_0index:1
Armando Estrada, [M. Blanse, B. Sete]				cleaned_0index:0
Arnaud Ch.	Arnaud Ch.	parsed:Arnaud Ch.		cleaned_0index:0
Arnold Cl.	Arnold Cl.	parsed:Arnold Cl.		cleaned_0index:0
Arnold Fr.	Arnold Fr.	parsed:Arnold Fr.		cleaned_0index:0
Arvet-T. abbé Faure, J.-B. Verlot				cleaned_0index:0
Arvet-T., abbé Faure				cleaned_0index:0
Arvet-T., abbé Faure, J.-B. Verlot				cleaned_0index:0
Arvet-T., abbé Faure, abbé Perret				cleaned_0index:0
Arvet-T., abbé Perret, abbé Faure				cleaned_0index:0
Arvet-Touv. abbé P. Faure				cleaned_0index:0
Arvet-Touvet, Abbé Noyrey, abb. Perret, abb. Faure				cleaned_0index:0
Arvet-Touvet, abbé Faure				cleaned_0index:0
Arvet-Touvet, abbé Guiget				cleaned_0index:0
Arvet-Touvet, abbé Guiguet				cleaned_0index:0
Arvet-Touvet, abbé Guiguet, abb. Faure				cleaned_0index:0
Arvet-Touvet, abbé Guiguet, abbé Faure				cleaned_0index:0
Arvet-Touvet, abbé Guétal, abbé Faure				cleaned_0index:0
Arvet-Touvet, abbé Perret, abbé Faure				cleaned_0index:0
Arvet-Touvet, abbé Perret, abbé Guignet				cleaned_0index:0
Arvet-Touvet, abbé Perret, abbé Guiguet				cleaned_0index:0
Arvet.-T., abbé Faure				cleaned_0index:0
Arvet.-T., abbé Perret, J. Bertrand, abb. Faure				cleaned_0index:0
Asso. Jardins du Monde	Asso. Jardins du Monde	parsed:Asso. Jardins du Monde		cleaned_0index:0
Ausdauernd	Ausdauernd	parsed:Ausdauernd		cleaned_0index:0
Avelar do [Couto]	Avelar do	parsed:Avelar do		cleaned_0index:0
Avret-Touvet, abbé Perret, abbé				cleaned_0index:0
Ax				cleaned_0index:0
Axel Arrhenius in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:Axel Arrhenius in F. Crépin<SEP>Herbarium rosarum	cleaned:Axel Arrhenius in F. Crépin<SEP>	cleaned_0index:1
Aylmer, Rourke, [Lambert]				cleaned_0index:0
B				cleaned_0index:0
B B	B B	parsed:B B		cleaned_0index:0
B W.	B W.	parsed:B W.		cleaned_0index:0
B. A[]	B. A	parsed:B. A		cleaned_0index:0
B. B.	B. B.	parsed:B. B.		cleaned_0index:0
B. B[]che	B. B	parsed:B. B		cleaned_0index:0
B. B[ortiu]	B. B	parsed:B. B		cleaned_0index:0
B. Br.	B. Br.	parsed:B. Br.		cleaned_0index:0
B. C. D[]	B. C. D	parsed:B. C. D		cleaned_0index:0
B. De []	B. De	parsed:B. De		cleaned_0index:0
B. Funalis [De.] Fu.	B. Funalis Fu.	parsed:B. Funalis Fu.		cleaned_0index:0
B. Jacob, [oons R. Hülsen]				cleaned_0index:0
B. K . Simon, Williamson & J. Bali				cleaned_0index:0
B. L.	B. L.	parsed:B. L.		cleaned_0index:0
B. P. V.	B. P. V.	parsed:B. P. V.		cleaned_0index:0
B. S[]	B. S	parsed:B. S		cleaned_0index:0
B. W.	B. W.	parsed:B. W.		cleaned_0index:0
B. [N]. Babbage				cleaned_0index:0
B. [] Kruk[]'s				cleaned_0index:0
B. de []	B. de	parsed:B. de		cleaned_0index:0
B. de []tz	B. de	parsed:B. de		cleaned_0index:0
B.A. K[]f	B.A. K	parsed:B.A. K		cleaned_0index:0
B.B. S.	B.B. S.	parsed:B.B. S.		cleaned_0index:0
B.Br.	B. Br.	parsed:B. Br.		cleaned_0index:0
B.E. & J.[G]. Juniper				cleaned_0index:0
B.F. Bush in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:B.F.Bush in F. Crépin<SEP>Herbarium rosarum	cleaned:B. F. Bush in F. Crépin<SEP>	cleaned_0index:1
B.HB.	B. HB.	parsed:B. HB.		cleaned_0index:0
B.[J.T].				cleaned_0index:0
BALTER				cleaned_0index:0
BBRohatgi	BBRohatgi	parsed:BBRohatgi		cleaned_0index:0
BE				cleaned_0index:0
BF				cleaned_0index:0
BHaud	BHaud	parsed:BHaud		cleaned_0index:0
BJaabs	BJaabs	parsed:BJaabs		cleaned_0index:0
BM				cleaned_0index:0
BM (NH) staff	BM staff	parsed:BM staff		cleaned_0index:0
BMT				cleaned_0index:0
BMWatkins	BMWatkins	parsed:BMWatkins		cleaned_0index:0
BOLA				cleaned_0index:0
BR				cleaned_0index:0
BRD				cleaned_0index:0
BStein	BStein	parsed:BStein		cleaned_0index:0
BT				cleaned_0index:0
BW				cleaned_0index:0
B[ó]de	B de	parsed:B de		cleaned_0index:0
Ba[r]i, Pettet, Fadlalla				cleaned_0index:0
Badencloss Esq. C.				cleaned_0index:0
Bagge in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Bagge in F. Crépin<SEP>Herbarium Rosarum	cleaned:Bagge in F. Crépin<SEP>	cleaned_0index:1
Baichère Ed.	Baichère Ed.	parsed:Baichère Ed.		cleaned_0index:0
Baleux in Centre de Cartographie Phytosiociologique	Baleux in Centre de Cartographie Phytosiociologique	parsed:Baleux in Centre de Cartographie Phytosiociologique		cleaned_0index:0
Baleux in Centre de cartographier phystosociologique	Baleux in Centre de cartographier phystosociologique	parsed:Baleux in Centre de cartographier phystosociologique		cleaned_0index:0
Baltandier in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Baltandier in F. Crépin<SEP>Herbarium Rosarum	cleaned:Baltandier in F. Crépin<SEP>	cleaned_0index:1
Barbas in Munich in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Barbas in Munich in F. Crépin<SEP>Herbarium Rosarum	cleaned:Barbas in Munich in F. Crépin<SEP>	cleaned_0index:1
Baron. II				cleaned_0index:0
Barry Hammel, A. Gentry & estudiantes	estudiantes	parsed:A.Gentry Barry Hammel<SEP>estudiantes	cleaned:A. Gentry Barry Hammel<SEP>	cleaned_0index:1
Battandier in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Battandier in F. Crépin<SEP>Herbarium Rosarum	cleaned:Battandier in F. Crépin<SEP>	cleaned_0index:1
Bb				cleaned_0index:0
Beaujean in N. lawalrée				cleaned_0index:0
Beck St. G. & Estudiantes Bot.Sist	Estudiantes Bot. Sist	parsed:G. St. Beck<SEP>Estudiantes Bot. Sist	cleaned:G. Beck<SEP>	cleaned_0index:1
Becker J.Ph.	Becker J. Ph.	parsed:Becker J. Ph.		cleaned_0index:0
Bell C.R & Bell S.F.	Bell C.R	parsed:Bell C.R<SEP>S.F. Bell	cleaned:<SEP>S.F. Bell	cleaned_0index:0
Benrett in Geo. Nicholson in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:Benrett in Geo. Nicholson in F. Crépin<SEP>Herbarium rosarum	cleaned:Benrett F. Crépin<SEP>	cleaned_0index:1
Bequet A.B	Bequet A.B	parsed:Bequet A.B		cleaned_0index:0
Berat in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Berat in F. Crépin<SEP>Herbarium Rosarum	cleaned:Berat in F. Crépin<SEP>	cleaned_0index:1
Berlin Nils Kr.	Berlin Nils Kr.	parsed:Berlin Nils Kr.		cleaned_0index:0
Bernaix in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Bernaix in F. Crépin<SEP>Herbarium Rosarum	cleaned:Bernaix in F. Crépin<SEP>	cleaned_0index:1
Bernard Boivin, G.F. Ledingham, A.C. Budd, J. -M. Perron				cleaned_0index:0
Bernard in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Bernard in F. Crépin<SEP>Herbarium Rosarum	cleaned:Bernard in F. Crépin<SEP>	cleaned_0index:1
Bernard in Moutin in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Bernard in Moutin in F. Crépin<SEP>Herbarium Rosarum	cleaned:Bernard in Moutin in F. Crépin<SEP>	cleaned_0index:1
Bernoulli W. in Christ in F. Crépin - herbarium rosarum	herbarium rosarum	parsed:Bernoulli W. in Christ in F. Crépin<SEP>herbarium rosarum	cleaned:Bernoulli W. in Christ in F. Crépin<SEP>	cleaned_0index:1
Bertolani (o) Ch.	Bertolani Ch.	parsed:Bertolani Ch.		cleaned_0index:0
Bidgood S. at al.	Bidgood S. at al.	parsed:Bidgood S. at al.		cleaned_0index:0
Biltmore Herbarium	Biltmore Herbarium	parsed:Biltmore Herbarium		cleaned_0index:0
Binder Em.	Binder Em.	parsed:Binder Em.		cleaned_0index:0
Biologische[] Station zu Plön in Otto Zacharias	Biologische	parsed:Biologische		cleaned_0index:0
Biondi in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Biondi in F. Crépin<SEP>Herbarium Rosarum	cleaned:Biondi in F. Crépin<SEP>	cleaned_0index:1
Bj				cleaned_0index:0
Blo[chi] in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Blo in F. Crépin<SEP>Herbarium Rosarum	cleaned:Blo in F. Crépin<SEP>	cleaned_0index:1
Bm				cleaned_0index:0
Bompard in M. Gandoger in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Bompard in M. Gandoger in F. Crépin<SEP>Herbarium Rosarum	cleaned:Bompard F. Crépin<SEP>	cleaned_0index:1
Bon. in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Bon in F. Crépin<SEP>Herbarium Rosarum	cleaned:Bon in F. Crépin<SEP>	cleaned_0index:1
Borbas Vince in F. Crépin - Herbarium Rosarim	Herbarium Rosarim	parsed:Borbas Vince in F. Crépin<SEP>Herbarium Rosarim	cleaned:Borbas Vince in F. Crépin<SEP>	cleaned_0index:1
Boreau in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:Boreau in F. Crépin<SEP>Herbarium rosarum	cleaned:Boreau in F. Crépin<SEP>	cleaned_0index:1
Boreau in Ripart in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Boreau in Ripart in F. Crépin<SEP>Herbarium Rosarum	cleaned:Boreau in Ripart in F. Crépin<SEP>	cleaned_0index:1
Boschproefstation	Boschproefstation	parsed:Boschproefstation		cleaned_0index:0
Boschproefstation W.E.	W.E. Boschproefstation	parsed:W.E. Boschproefstation		cleaned_0index:0
Boschproefstation W.F.	W.F. Boschproefstation	parsed:W.F. Boschproefstation		cleaned_0index:0
Bot. Garden	Bot. Garden	parsed:Bot. Garden		cleaned_0index:0
Bot. Gardens	Bot. Gardens	parsed:Bot. Gardens		cleaned_0index:0
Bot. Gärtn. And. Fleishmann				cleaned_0index:0
Bot.Garden Trainee	Bot. Garden Trainee	parsed:Bot. Garden Trainee		cleaned_0index:0
Botanic Garden	Botanic Garden	parsed:Botanic Garden		cleaned_0index:0
Botany Department	Botany Department	parsed:Botany Department		cleaned_0index:0
Botany Students	Botany Students	parsed:Botany Students		cleaned_0index:0
Botany Students (DSM)	Botany Students	parsed:Botany Students		cleaned_0index:0
Botany Students Yrs	Botany Students Yrs	parsed:Botany Students Yrs		cleaned_0index:0
Bouillenne Cl.	Bouillenne Cl.	parsed:Bouillenne Cl.		cleaned_0index:0
Boullu in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Boullu in F. Crépin<SEP>Herbarium Rosarum	cleaned:Boullu in F. Crépin<SEP>	cleaned_0index:1
Boullu in Gibelli in F. Crépin - herbarium rosarum	herbarium rosarum	parsed:Boullu in Gibelli in F. Crépin<SEP>herbarium rosarum	cleaned:Boullu in Gibelli in F. Crépin<SEP>	cleaned_0index:1
Boullu in Verlot in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Boullu in Verlot in F. Crépin<SEP>Herbarium Rosarum	cleaned:Boullu in Verlot in F. Crépin<SEP>	cleaned_0index:1
Boulluin Dr Pons & Abbé Coste in F. Crépin				cleaned_0index:0
Bourmault in Amb. Gentil in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Bourmault in Amb. Gentil in F. Crépin<SEP>Herbarium Rosarum	cleaned:Bourmault F. Crépin<SEP>	cleaned_0index:1
Bouteiller in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Bouteiller in F. Crépin<SEP>Herbarium Rosarum	cleaned:Bouteiller in F. Crépin<SEP>	cleaned_0index:1
Boyekoli Ebale Congo 2010 Expedition	Boyekoli Ebale Expedition	parsed:Boyekoli Ebale Expedition		cleaned_0index:0
Br				cleaned_0index:0
Br. Blocki in Richter in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Br Blocki in Richter in F. Crépin<SEP>Herbarium Rosarum	cleaned:Br Blocki in Richter in F. Crépin<SEP>	cleaned_0index:1
Br. Th. (Frère Th.)	Br. Th.	parsed:Br. Th.		cleaned_0index:0
Br[a]de	Br de	parsed:Br de		cleaned_0index:0
Br[a]wn	Br wn	parsed:Br wn		cleaned_0index:0
Brade e. Aparicio				cleaned_0index:0
Brandis in J.B. Keller in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Brandis in J.B. Keller in F. Crépin<SEP>Herbarium Rosarum	cleaned:Brandis F. Crépin<SEP>	cleaned_0index:1
Brandis in J.B. keller in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Brandis in J.B. keller in F. Crépin<SEP>Herbarium Rosarum	cleaned:Brandis F. Crépin<SEP>	cleaned_0index:1
Brandis inJ.B. Keller in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Brandis inJ.B. Keller in F. Crépin<SEP>Herbarium Rosarum	cleaned:Brandis F. Crépin<SEP>	cleaned_0index:1
Brandt Th.	Brandt Th.	parsed:Brandt Th.		cleaned_0index:0
Brandza in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Brandza in F. Crépin<SEP>Herbarium Rosarum	cleaned:Brandza in F. Crépin<SEP>	cleaned_0index:1
Brause Al.	Brause Al.	parsed:Brause Al.		cleaned_0index:0
Brit. Graham Land Exped. 1934-37	Brit. Graham Land Exped.	parsed:Brit. Graham Land Exped.		cleaned_0index:0
British Guiana Forest Department	British Guiana Forest Department	parsed:British Guiana Forest Department		cleaned_0index:0
Brittinger, Dr. Pávai				cleaned_0index:0
Bro. G. Arsène, Bro. [Adole J]				cleaned_0index:0
Bro. N[]las	N	parsed:N		cleaned_0index:0
Bron P.de Chestret .				cleaned_0index:0
Buch Hs.	Buch Hs.	parsed:Buch Hs.		cleaned_0index:0
Buclaz	Buclaz	parsed:Buclaz		cleaned_0index:0
Bujangwe Th.	Bujangwe Th.	parsed:Bujangwe Th.		cleaned_0index:0
Bunea Tr.	Bunea Tr.	parsed:Bunea Tr.		cleaned_0index:0
Burkill H.M. & Shah Md.				cleaned_0index:0
Burle in J.B. Verlot in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Burle in J.B. Verlot in F. Crépin<SEP>Herbarium Rosarum	cleaned:Burle F. Crépin<SEP>	cleaned_0index:1
Bury in G. Lochenies in Unité d'Ecologie et de Biogéographie, UCL				cleaned_0index:0
C & D. P.O.S.	D. P.O.S.	parsed:C<SEP>D. P.O.S.	cleaned:C<SEP>	cleaned_0index:1
C et AC in Herbiers du centre Grégoire Fournier (Abbaye de Maredsous)	Herbiers du centre Grégoire Fournier	parsed:C. in<SEP>A.C. in<SEP>Herbiers du centre Grégoire Fournier	cleaned:C. In<SEP>A.C. In<SEP>	cleaned_0index:2
C. Aedo, S. Castroviejo, R. Jardin, L. Medina et al.	R. Jardin	parsed:C. Aedo<SEP>S. Castroviejo<SEP>R. Jardin<SEP>L. Medina	cleaned:C. Aedo<SEP>S. Castroviejo<SEP><SEP>L. Medina	cleaned_0index:2
C. B	C. B	parsed:C. B		cleaned_0index:0
C. B.	C. B.	parsed:C. B.		cleaned_0index:0
C. B[eckuell]	C. B	parsed:C. B		cleaned_0index:0
C. Blanché, J. Fernández Casas, J. Molero J.M. Montserrat et al.	J. Molero J.M. Montserrat	parsed:C. Blanché<SEP>J.Fernández Casas<SEP>J. Molero J.M. Montserrat	cleaned:C. Blanché<SEP>J. Fernández Casas<SEP>	cleaned_0index:2
C. Breton in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:C.Breton in F. Crépin<SEP>Herbarium Rosarum	cleaned:C. Breton in F. Crépin<SEP>	cleaned_0index:1
C. Breton in F. Crépin -Herbarium Rosarum				cleaned_0index:0
C. Bruno, A., P.M. & X. Uribe-Echebarría	P.M. A.	parsed:C. Bruno<SEP>P.M. A.<SEP>X. Uribe-Echebarría	cleaned:C. Bruno<SEP><SEP>X. Uribe-Echebarría	cleaned_0index:1
C. Crusius [fc].				cleaned_0index:0
C. Epling, L. El[]son	L. El	parsed:C. Epling<SEP>L. El	cleaned:C. Epling<SEP>	cleaned_0index:1
C. Fest, Pastor				cleaned_0index:0
C. M.	C. M.	parsed:C. M.		cleaned_0index:0
C. M.B.	C. M.B.	parsed:C. M.B.		cleaned_0index:0
C. Mela[n]der	C. Mela der	parsed:C. Mela der		cleaned_0index:0
C. P.	C. P.	parsed:C. P.		cleaned_0index:0
C. Pau in F. Crépin - herbarium rosarum	herbarium rosarum	parsed:C.Pau in F. Crépin<SEP>herbarium rosarum	cleaned:C. Pau in F. Crépin<SEP>	cleaned_0index:1
C. R[]	C. R	parsed:C. R		cleaned_0index:0
C. S.	C. S.	parsed:C. S.		cleaned_0index:0
C. S[]	C. S	parsed:C. S		cleaned_0index:0
C. Saldanha, [s.j.]				cleaned_0index:0
C. Schrader in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:C.Schrader in F. Crépin<SEP>Herbarium Rosarum	cleaned:C. Schrader in F. Crépin<SEP>	cleaned_0index:1
C. [Chaiseur] & [Roussette] H.	C. H.	parsed:C. H.		cleaned_0index:0
C. [Fern]. Garcia - Rojo				cleaned_0index:0
C. [G]. Schulz				cleaned_0index:0
C. [par Rímom], [E.] L	C. L	parsed:C. L		cleaned_0index:0
C. de [Kaswinski]	C. de	parsed:C. de		cleaned_0index:0
C. et D. van Overeem de Haas.	C. van	parsed:C. van<SEP>D. van<SEP>Overeem de Haas	cleaned:<SEP><SEP>Overeem de Haas	cleaned_0index:0
C. et D. van Overeem de Haas.	D. van	parsed:C. van<SEP>D. van<SEP>Overeem de Haas	cleaned:<SEP><SEP>Overeem de Haas	cleaned_0index:1
C. v.d. B.	C. v.d. B.	parsed:C. v.d. B.		cleaned_0index:0
C., E.	E. C.	parsed:E. C.		cleaned_0index:0
C.A. G[]	C.A. G	parsed:C.A. G		cleaned_0index:0
C.A. W[]l	C.A. W	parsed:C.A. W		cleaned_0index:0
C.C, Hurst, de Burbage, Heinedley	Hurst C.C	parsed:Hurst C.C<SEP>de Burbage<SEP>Heinedley	cleaned:<SEP>de Burbage<SEP>Heinedley	cleaned_0index:0
C.C. & S.K. Harris, Clarence Crane, Jr.				cleaned_0index:0
C.C. & S.K. Harris, J.B. Tracy				cleaned_0index:0
C.C. & S.K. Harris, J.P.Tracy				cleaned_0index:0
C.E. S.	C.E. S.	parsed:C.E. S.		cleaned_0index:0
C.E. Smith & W.M. Canby, Ph. Dr.				cleaned_0index:0
C.F. Smith, Ph. Dr.				cleaned_0index:0
C.F.Ph. []	C.F. Ph.	parsed:C.F. Ph.		cleaned_0index:0
C.F.Ph. []rtii	C.F. Ph.	parsed:C.F. Ph.		cleaned_0index:0
C.G. Pringle, J.Herman Wibbe, Ph. Dr.				cleaned_0index:0
C.J. Lindeberg in Christianin in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:C.J.Lindeberg in Christianin in F. Crépin<SEP>Herbarium rosarum	cleaned:C. J. Lindeberg in Christianin in F. Crépin<SEP>	cleaned_0index:1
C.M. X	C.M. X	parsed:C.M. X		cleaned_0index:0
C.R.F. J.	C.R.F. J.	parsed:C.R.F. J.		cleaned_0index:0
C.R.F.J. & M.L.F. J.	M.L.F. J.	parsed:C.R.F.J.<SEP>M.L.F. J.	cleaned:C.R.F.J.<SEP>	cleaned_0index:1
C.[R]. Gerard				cleaned_0index:0
CA				cleaned_0index:0
CA T	CA T	parsed:CA T		cleaned_0index:0
CAWheatherby	CAWheatherby	parsed:CAWheatherby		cleaned_0index:0
CB				cleaned_0index:0
CBClark	CBClark	parsed:CBClark		cleaned_0index:0
CC				cleaned_0index:0
CD				cleaned_0index:0
CENAREST				cleaned_0index:0
CFCR				cleaned_0index:0
CG				cleaned_0index:0
CGGaelh	CGGaelh	parsed:CGGaelh		cleaned_0index:0
CH.H. Govet in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:C.H.H.Govet in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:C. H. H. Govet in Christ in F. Crépin<SEP>	cleaned_0index:1
CKornas	CKornas	parsed:CKornas		cleaned_0index:0
CLoyade	CLoyade	parsed:CLoyade		cleaned_0index:0
CLupart	CLupart	parsed:CLupart		cleaned_0index:0
CMay	CMay	parsed:CMay		cleaned_0index:0
COEMANS				cleaned_0index:0
CRN				cleaned_0index:0
CRossetti	CRossetti	parsed:CRossetti		cleaned_0index:0
CSaniv	CSaniv	parsed:CSaniv		cleaned_0index:0
Cabrera J.A & J. Etayo	Cabrera J.A	parsed:Cabrera J.A<SEP>J. Etayo	cleaned:<SEP>J. Etayo	cleaned_0index:0
Calzada, Juan Ismael,. G. Flores F., R.E. Gonzalez F. & S. Fama L.				cleaned_0index:0
Cambridge Bot. Expedition	Cambridge Bot. Expedition	parsed:Cambridge Bot. Expedition		cleaned_0index:0
Cambridge Congo-Expedition 1959, Kivu				cleaned_0index:0
Cape Colony Agric. Dept	Cape Colony Agric. Dept	parsed:Cape Colony Agric. Dept		cleaned_0index:0
Capt. James Mangles, R.N.				cleaned_0index:0
Captain Braun, E.M.	E.M. Captain Braun	parsed:E.M. Captain Braun		cleaned_0index:0
Captain and Mrs Cyril Lugard	Captain	parsed:Captain<SEP>Cyril Lugard	cleaned:<SEP>Cyril Lugard	cleaned_0index:0
Cariot in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Cariot in F. Crépin<SEP>Herbarium Rosarum	cleaned:Cariot in F. Crépin<SEP>	cleaned_0index:1
Carl . G. Puke				cleaned_0index:0
Carl Epling, [M. Duun]				cleaned_0index:0
Carlo Hansen Peter Milan Petersen Tem Smitinand	Carlo Hansen Peter Milan Petersen Tem Smitinand	parsed:Carlo Hansen Peter Milan Petersen Tem Smitinand		cleaned_0index:0
Carlos de [Marareddo]	Carlos de	parsed:Carlos de		cleaned_0index:0
Carnet in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Carnet in F. Crépin<SEP>Herbarium Rosarum	cleaned:Carnet in F. Crépin<SEP>	cleaned_0index:1
Carnet in François Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Carnet in François Crépin<SEP>Herbarium Rosarum	cleaned:Carnet in François Crépin<SEP>	cleaned_0index:1
Carnot in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Carnot in F. Crépin<SEP>Herbarium Rosarum	cleaned:Carnot in F. Crépin<SEP>	cleaned_0index:1
Cb				cleaned_0index:0
Ceni F. & V?zda A.	V zda A.	parsed:F. Ceni<SEP>V zda A.	cleaned:F. Ceni<SEP>	cleaned_0index:1
Centre Grégoire Fournier	Centre Grégoire Fournier	parsed:Centre Grégoire Fournier		cleaned_0index:0
Centre Technique Forestier Tropical	Centre Technique Forestier Tropical	parsed:Centre Technique Forestier Tropical		cleaned_0index:0
Centre Technique Forestier Tropical / Section de Madagascar	Centre Technique Forestier Tropical	parsed:Centre Technique Forestier Tropical<SEP>Section de	cleaned:<SEP>	cleaned_0index:0
Centre Technique Forestier Tropical / Section de Madagascar	Section de	parsed:Centre Technique Forestier Tropical<SEP>Section de	cleaned:<SEP>	cleaned_0index:1
Centre de Cartographie phytosociologique in A. Thill	Centre de Cartographie phytosociologique in A. Thill	parsed:Centre de Cartographie phytosociologique in A. Thill		cleaned_0index:0
Centro Botanico Lisboa	Centro Botanico Lisboa	parsed:Centro Botanico Lisboa		cleaned_0index:0
Cercle Des Botanistes de Liége	Cercle Des Botanistes de Liége	parsed:Cercle Des Botanistes de Liége		cleaned_0index:0
Cercle de Botanistes de Liège	Cercle de Botanistes de Liège	parsed:Cercle de Botanistes de Liège		cleaned_0index:0
Cercle de Mycologie de Bruxelles	Cercle de Mycologie de Bruxelles	parsed:Cercle de Mycologie de Bruxelles		cleaned_0index:0
Cercle des Botanistes de Liège	Cercle des Botanistes de Liège	parsed:Cercle des Botanistes de Liège		cleaned_0index:0
Cercle des Botanistes de liège	Cercle des Botanistes de liège	parsed:Cercle des Botanistes de liège		cleaned_0index:0
Cercle des botanistes de Liège	Cercle des botanistes de Liège	parsed:Cercle des botanistes de Liège		cleaned_0index:0
Cercle du Botanistes de Liège	Cercle du Botanistes de Liège	parsed:Cercle du Botanistes de Liège		cleaned_0index:0
Cernok Fr.	Cernok Fr.	parsed:Cernok Fr.		cleaned_0index:0
Ch. Du[]	Ch. Du	parsed:Ch. Du		cleaned_0index:0
Ch. Duffour in Dr. Pons et Abbé Coste in F. Crépin - Herbarium Rosarium				cleaned_0index:0
